year,WEEK,Total_cases,sales,bert_sentiment_score,date,flu_trend,isPartial
2016,52,1848,85.3,-1.0,2016-06-01,7.0,False
2016,52,1848,85.3,-1.0,2016-07-01,6.0,False
2016,52,1848,85.3,-1.0,2016-08-01,7.0,False
2016,52,1848,85.3,-1.0,2016-09-01,13.0,False
2016,52,1848,85.3,-1.0,2016-10-01,17.0,False
2016,52,1848,85.3,-1.0,2016-11-01,14.0,False
2016,52,1848,85.3,-1.0,2016-12-01,14.0,False
2016,52,1848,69.3,-1.0,2016-01-01,11.0,False
2016,52,1848,69.3,-1.0,2016-02-01,14.0,False
2016,52,1848,69.3,-1.0,2016-03-01,14.0,False
2016,52,1848,69.3,-1.0,2016-04-01,10.0,False
2016,52,1848,69.3,-1.0,2016-05-01,9.0,False
2016,52,1848,69.3,-1.0,2016-06-01,7.0,False
2016,52,1848,69.3,-1.0,2016-07-01,6.0,False
2016,52,1848,69.3,-1.0,2016-08-01,7.0,False
2016,52,1848,69.3,-1.0,2016-09-01,13.0,False
2016,52,1848,69.3,-1.0,2016-10-01,17.0,False
2016,52,1848,69.3,-1.0,2016-11-01,14.0,False
2016,52,1848,69.3,-1.0,2016-12-01,14.0,False
2016,52,1848,60.9,-1.0,2016-01-01,11.0,False
2016,52,1848,60.9,-1.0,2016-02-01,14.0,False
2016,52,1848,60.9,-1.0,2016-03-01,14.0,False
2016,52,1848,60.9,-1.0,2016-04-01,10.0,False
2016,52,1848,60.9,-1.0,2016-05-01,9.0,False
2016,52,1848,60.9,-1.0,2016-06-01,7.0,False
2016,52,1848,60.9,-1.0,2016-07-01,6.0,False
2016,52,1848,60.9,-1.0,2016-08-01,7.0,False
2016,52,1848,60.9,-1.0,2016-09-01,13.0,False
2016,52,1848,60.9,-1.0,2016-10-01,17.0,False
2016,52,1848,60.9,-1.0,2016-11-01,14.0,False
2016,52,1848,60.9,-1.0,2016-12-01,14.0,False
2016,52,1848,51.2,-1.0,2016-01-01,11.0,False
2016,52,1848,51.2,-1.0,2016-02-01,14.0,False
2016,52,1848,51.2,-1.0,2016-03-01,14.0,False
2016,52,1848,51.2,-1.0,2016-04-01,10.0,False
2016,52,1848,51.2,-1.0,2016-05-01,9.0,False
2016,52,1848,51.2,-1.0,2016-06-01,7.0,False
2016,52,1848,51.2,-1.0,2016-07-01,6.0,False
2016,52,1848,51.2,-1.0,2016-08-01,7.0,False
2016,52,1848,51.2,-1.0,2016-09-01,13.0,False
2016,52,1848,51.2,-1.0,2016-10-01,17.0,False
2016,52,1848,51.2,-1.0,2016-11-01,14.0,False
2016,52,1848,51.2,-1.0,2016-12-01,14.0,False
2016,52,1848,34.9,-1.0,2016-01-01,11.0,False
2016,52,1848,34.9,-1.0,2016-02-01,14.0,False
2016,52,1848,34.9,-1.0,2016-03-01,14.0,False
2016,52,1848,34.9,-1.0,2016-04-01,10.0,False
2016,52,1848,34.9,-1.0,2016-05-01,9.0,False
2016,52,1848,34.9,-1.0,2016-06-01,7.0,False
2016,52,1848,34.9,-1.0,2016-07-01,6.0,False
2016,52,1848,34.9,-1.0,2016-08-01,7.0,False
2016,52,1848,34.9,-1.0,2016-09-01,13.0,False
2016,52,1848,34.9,-1.0,2016-10-01,17.0,False
2016,52,1848,34.9,-1.0,2016-11-01,14.0,False
2016,52,1848,34.9,-1.0,2016-12-01,14.0,False
2017,1,2259,0.0,-1.0,2017-01-01,18.0,False
2017,1,2259,0.0,-1.0,2017-02-01,19.0,False
2017,1,2259,0.0,-1.0,2017-03-01,14.0,False
2017,1,2259,0.0,-1.0,2017-04-01,11.0,False
2017,1,2259,0.0,-1.0,2017-05-01,9.0,False
2017,1,2259,0.0,-1.0,2017-06-01,7.0,False
2017,1,2259,0.0,-1.0,2017-07-01,7.0,False
2017,1,2259,0.0,-1.0,2017-08-01,10.0,False
2017,1,2259,0.0,-1.0,2017-09-01,14.0,False
2017,1,2259,0.0,-1.0,2017-10-01,19.0,False
2017,1,2259,0.0,-1.0,2017-11-01,16.0,False
2017,1,2259,0.0,-1.0,2017-12-01,23.0,False
2017,1,2259,30.6,-1.0,2017-01-01,18.0,False
2017,1,2259,30.6,-1.0,2017-02-01,19.0,False
2017,1,2259,30.6,-1.0,2017-03-01,14.0,False
2017,1,2259,30.6,-1.0,2017-04-01,11.0,False
2017,1,2259,30.6,-1.0,2017-05-01,9.0,False
2017,1,2259,30.6,-1.0,2017-06-01,7.0,False
2017,1,2259,30.6,-1.0,2017-07-01,7.0,False
2017,1,2259,30.6,-1.0,2017-08-01,10.0,False
2017,1,2259,30.6,-1.0,2017-09-01,14.0,False
2017,1,2259,30.6,-1.0,2017-10-01,19.0,False
2017,1,2259,30.6,-1.0,2017-11-01,16.0,False
2017,1,2259,30.6,-1.0,2017-12-01,23.0,False
2017,1,2259,100.1,-1.0,2017-01-01,18.0,False
2017,1,2259,100.1,-1.0,2017-02-01,19.0,False
2017,1,2259,100.1,-1.0,2017-03-01,14.0,False
2017,1,2259,100.1,-1.0,2017-04-01,11.0,False
2017,1,2259,100.1,-1.0,2017-05-01,9.0,False
2017,1,2259,100.1,-1.0,2017-06-01,7.0,False
2017,1,2259,100.1,-1.0,2017-07-01,7.0,False
2017,1,2259,100.1,-1.0,2017-08-01,10.0,False
2017,1,2259,100.1,-1.0,2017-09-01,14.0,False
2017,1,2259,100.1,-1.0,2017-10-01,19.0,False
2017,1,2259,100.1,-1.0,2017-11-01,16.0,False
2017,1,2259,100.1,-1.0,2017-12-01,23.0,False
2017,1,2259,122.4,-1.0,2017-01-01,18.0,False
2017,1,2259,122.4,-1.0,2017-02-01,19.0,False
2017,1,2259,122.4,-1.0,2017-03-01,14.0,False
2017,1,2259,122.4,-1.0,2017-04-01,11.0,False
2017,1,2259,122.4,-1.0,2017-05-01,9.0,False
2017,1,2259,122.4,-1.0,2017-06-01,7.0,False
2017,1,2259,122.4,-1.0,2017-07-01,7.0,False
2017,1,2259,122.4,-1.0,2017-08-01,10.0,False
2017,1,2259,122.4,-1.0,2017-09-01,14.0,False
2017,1,2259,122.4,-1.0,2017-10-01,19.0,False
2017,1,2259,122.4,-1.0,2017-11-01,16.0,False
2017,1,2259,122.4,-1.0,2017-12-01,23.0,False
2017,1,2259,161.81,-1.0,2017-01-01,18.0,False
2017,1,2259,161.81,-1.0,2017-02-01,19.0,False
2017,1,2259,161.81,-1.0,2017-03-01,14.0,False
2017,1,2259,161.81,-1.0,2017-04-01,11.0,False
2017,1,2259,161.81,-1.0,2017-05-01,9.0,False
2017,1,2259,161.81,-1.0,2017-06-01,7.0,False
2017,1,2259,161.81,-1.0,2017-07-01,7.0,False
2017,1,2259,161.81,-1.0,2017-08-01,10.0,False
2017,1,2259,161.81,-1.0,2017-09-01,14.0,False
2017,1,2259,161.81,-1.0,2017-10-01,19.0,False
2017,1,2259,161.81,-1.0,2017-11-01,16.0,False
2017,1,2259,161.81,-1.0,2017-12-01,23.0,False
2017,1,2259,151.89999999999998,-1.0,2017-01-01,18.0,False
2017,1,2259,151.89999999999998,-1.0,2017-02-01,19.0,False
2017,1,2259,151.89999999999998,-1.0,2017-03-01,14.0,False
2017,1,2259,151.89999999999998,-1.0,2017-04-01,11.0,False
2017,1,2259,151.89999999999998,-1.0,2017-05-01,9.0,False
2017,1,2259,151.89999999999998,-1.0,2017-06-01,7.0,False
2017,1,2259,151.89999999999998,-1.0,2017-07-01,7.0,False
2017,1,2259,151.89999999999998,-1.0,2017-08-01,10.0,False
2017,1,2259,151.89999999999998,-1.0,2017-09-01,14.0,False
2017,1,2259,151.89999999999998,-1.0,2017-10-01,19.0,False
2017,1,2259,151.89999999999998,-1.0,2017-11-01,16.0,False
2017,1,2259,151.89999999999998,-1.0,2017-12-01,23.0,False
2017,1,2259,81.1,-1.0,2017-01-01,18.0,False
2017,1,2259,81.1,-1.0,2017-02-01,19.0,False
2017,1,2259,81.1,-1.0,2017-03-01,14.0,False
2017,1,2259,81.1,-1.0,2017-04-01,11.0,False
2017,1,2259,81.1,-1.0,2017-05-01,9.0,False
2017,1,2259,81.1,-1.0,2017-06-01,7.0,False
2017,1,2259,81.1,-1.0,2017-07-01,7.0,False
2017,1,2259,81.1,-1.0,2017-08-01,10.0,False
2017,1,2259,81.1,-1.0,2017-09-01,14.0,False
2017,1,2259,81.1,-1.0,2017-10-01,19.0,False
2017,1,2259,81.1,-1.0,2017-11-01,16.0,False
2017,1,2259,81.1,-1.0,2017-12-01,23.0,False
2017,1,2259,60.1,-1.0,2017-01-01,18.0,False
2017,1,2259,60.1,-1.0,2017-02-01,19.0,False
2017,1,2259,60.1,-1.0,2017-03-01,14.0,False
2017,1,2259,60.1,-1.0,2017-04-01,11.0,False
2017,1,2259,60.1,-1.0,2017-05-01,9.0,False
2017,1,2259,60.1,-1.0,2017-06-01,7.0,False
2017,1,2259,60.1,-1.0,2017-07-01,7.0,False
2017,1,2259,60.1,-1.0,2017-08-01,10.0,False
2017,1,2259,60.1,-1.0,2017-09-01,14.0,False
2017,1,2259,60.1,-1.0,2017-10-01,19.0,False
2017,1,2259,60.1,-1.0,2017-11-01,16.0,False
2017,1,2259,60.1,-1.0,2017-12-01,23.0,False
2017,1,2259,66.9,-1.0,2017-01-01,18.0,False
2017,1,2259,66.9,-1.0,2017-02-01,19.0,False
2017,1,2259,66.9,-1.0,2017-03-01,14.0,False
2017,1,2259,66.9,-1.0,2017-04-01,11.0,False
2017,1,2259,66.9,-1.0,2017-05-01,9.0,False
2017,1,2259,66.9,-1.0,2017-06-01,7.0,False
2017,1,2259,66.9,-1.0,2017-07-01,7.0,False
2017,1,2259,66.9,-1.0,2017-08-01,10.0,False
2017,1,2259,66.9,-1.0,2017-09-01,14.0,False
2017,1,2259,66.9,-1.0,2017-10-01,19.0,False
2017,1,2259,66.9,-1.0,2017-11-01,16.0,False
2017,1,2259,66.9,-1.0,2017-12-01,23.0,False
2017,1,2259,51.0,-1.0,2017-01-01,18.0,False
2017,1,2259,51.0,-1.0,2017-02-01,19.0,False
2017,1,2259,51.0,-1.0,2017-03-01,14.0,False
2017,1,2259,51.0,-1.0,2017-04-01,11.0,False
2017,1,2259,51.0,-1.0,2017-05-01,9.0,False
2017,1,2259,51.0,-1.0,2017-06-01,7.0,False
2017,1,2259,51.0,-1.0,2017-07-01,7.0,False
2017,1,2259,51.0,-1.0,2017-08-01,10.0,False
2017,1,2259,51.0,-1.0,2017-09-01,14.0,False
2017,1,2259,51.0,-1.0,2017-10-01,19.0,False
2017,1,2259,51.0,-1.0,2017-11-01,16.0,False
2017,1,2259,51.0,-1.0,2017-12-01,23.0,False
2017,1,2259,46.6,-1.0,2017-01-01,18.0,False
2017,1,2259,46.6,-1.0,2017-02-01,19.0,False
2017,1,2259,46.6,-1.0,2017-03-01,14.0,False
2017,1,2259,46.6,-1.0,2017-04-01,11.0,False
2017,1,2259,46.6,-1.0,2017-05-01,9.0,False
2017,1,2259,46.6,-1.0,2017-06-01,7.0,False
2017,1,2259,46.6,-1.0,2017-07-01,7.0,False
2017,1,2259,46.6,-1.0,2017-08-01,10.0,False
2017,1,2259,46.6,-1.0,2017-09-01,14.0,False
2017,1,2259,46.6,-1.0,2017-10-01,19.0,False
2017,1,2259,46.6,-1.0,2017-11-01,16.0,False
2017,1,2259,46.6,-1.0,2017-12-01,23.0,False
2017,1,2259,47.1,-1.0,2017-01-01,18.0,False
2017,1,2259,47.1,-1.0,2017-02-01,19.0,False
2017,1,2259,47.1,-1.0,2017-03-01,14.0,False
2017,1,2259,47.1,-1.0,2017-04-01,11.0,False
2017,1,2259,47.1,-1.0,2017-05-01,9.0,False
2017,1,2259,47.1,-1.0,2017-06-01,7.0,False
2017,1,2259,47.1,-1.0,2017-07-01,7.0,False
2017,1,2259,47.1,-1.0,2017-08-01,10.0,False
2017,1,2259,47.1,-1.0,2017-09-01,14.0,False
2017,1,2259,47.1,-1.0,2017-10-01,19.0,False
2017,1,2259,47.1,-1.0,2017-11-01,16.0,False
2017,1,2259,47.1,-1.0,2017-12-01,23.0,False
2017,2,2439,0.0,-1.0,2017-01-01,18.0,False
2017,2,2439,0.0,-1.0,2017-02-01,19.0,False
2017,2,2439,0.0,-1.0,2017-03-01,14.0,False
2017,2,2439,0.0,-1.0,2017-04-01,11.0,False
2017,2,2439,0.0,-1.0,2017-05-01,9.0,False
2017,2,2439,0.0,-1.0,2017-06-01,7.0,False
2017,2,2439,0.0,-1.0,2017-07-01,7.0,False
2017,2,2439,0.0,-1.0,2017-08-01,10.0,False
2017,2,2439,0.0,-1.0,2017-09-01,14.0,False
2017,2,2439,0.0,-1.0,2017-10-01,19.0,False
2017,2,2439,0.0,-1.0,2017-11-01,16.0,False
2017,2,2439,0.0,-1.0,2017-12-01,23.0,False
2017,2,2439,30.6,-1.0,2017-01-01,18.0,False
2017,2,2439,30.6,-1.0,2017-02-01,19.0,False
2017,2,2439,30.6,-1.0,2017-03-01,14.0,False
2017,2,2439,30.6,-1.0,2017-04-01,11.0,False
2017,2,2439,30.6,-1.0,2017-05-01,9.0,False
2017,2,2439,30.6,-1.0,2017-06-01,7.0,False
2017,2,2439,30.6,-1.0,2017-07-01,7.0,False
2017,2,2439,30.6,-1.0,2017-08-01,10.0,False
2017,2,2439,30.6,-1.0,2017-09-01,14.0,False
2017,2,2439,30.6,-1.0,2017-10-01,19.0,False
2017,2,2439,30.6,-1.0,2017-11-01,16.0,False
2017,2,2439,30.6,-1.0,2017-12-01,23.0,False
2017,2,2439,100.1,-1.0,2017-01-01,18.0,False
2017,2,2439,100.1,-1.0,2017-02-01,19.0,False
2017,2,2439,100.1,-1.0,2017-03-01,14.0,False
2017,2,2439,100.1,-1.0,2017-04-01,11.0,False
2017,2,2439,100.1,-1.0,2017-05-01,9.0,False
2017,2,2439,100.1,-1.0,2017-06-01,7.0,False
2017,2,2439,100.1,-1.0,2017-07-01,7.0,False
2017,2,2439,100.1,-1.0,2017-08-01,10.0,False
2017,2,2439,100.1,-1.0,2017-09-01,14.0,False
2017,2,2439,100.1,-1.0,2017-10-01,19.0,False
2017,2,2439,100.1,-1.0,2017-11-01,16.0,False
2017,2,2439,100.1,-1.0,2017-12-01,23.0,False
2017,2,2439,122.4,-1.0,2017-01-01,18.0,False
2017,2,2439,122.4,-1.0,2017-02-01,19.0,False
2017,2,2439,122.4,-1.0,2017-03-01,14.0,False
2017,2,2439,122.4,-1.0,2017-04-01,11.0,False
2017,2,2439,122.4,-1.0,2017-05-01,9.0,False
2017,2,2439,122.4,-1.0,2017-06-01,7.0,False
2017,2,2439,122.4,-1.0,2017-07-01,7.0,False
2017,2,2439,122.4,-1.0,2017-08-01,10.0,False
2017,2,2439,122.4,-1.0,2017-09-01,14.0,False
2017,2,2439,122.4,-1.0,2017-10-01,19.0,False
2017,2,2439,122.4,-1.0,2017-11-01,16.0,False
2017,2,2439,122.4,-1.0,2017-12-01,23.0,False
2017,2,2439,161.81,-1.0,2017-01-01,18.0,False
2017,2,2439,161.81,-1.0,2017-02-01,19.0,False
2017,2,2439,161.81,-1.0,2017-03-01,14.0,False
2017,2,2439,161.81,-1.0,2017-04-01,11.0,False
2017,2,2439,161.81,-1.0,2017-05-01,9.0,False
2017,2,2439,161.81,-1.0,2017-06-01,7.0,False
2017,2,2439,161.81,-1.0,2017-07-01,7.0,False
2017,2,2439,161.81,-1.0,2017-08-01,10.0,False
2017,2,2439,161.81,-1.0,2017-09-01,14.0,False
2017,2,2439,161.81,-1.0,2017-10-01,19.0,False
2017,2,2439,161.81,-1.0,2017-11-01,16.0,False
2017,2,2439,161.81,-1.0,2017-12-01,23.0,False
2017,2,2439,151.89999999999998,-1.0,2017-01-01,18.0,False
2017,2,2439,151.89999999999998,-1.0,2017-02-01,19.0,False
2017,2,2439,151.89999999999998,-1.0,2017-03-01,14.0,False
2017,2,2439,151.89999999999998,-1.0,2017-04-01,11.0,False
2017,2,2439,151.89999999999998,-1.0,2017-05-01,9.0,False
2017,2,2439,151.89999999999998,-1.0,2017-06-01,7.0,False
2017,2,2439,151.89999999999998,-1.0,2017-07-01,7.0,False
2017,2,2439,151.89999999999998,-1.0,2017-08-01,10.0,False
2017,2,2439,151.89999999999998,-1.0,2017-09-01,14.0,False
2017,2,2439,151.89999999999998,-1.0,2017-10-01,19.0,False
2017,2,2439,151.89999999999998,-1.0,2017-11-01,16.0,False
2017,2,2439,151.89999999999998,-1.0,2017-12-01,23.0,False
2017,2,2439,81.1,-1.0,2017-01-01,18.0,False
2017,2,2439,81.1,-1.0,2017-02-01,19.0,False
2017,2,2439,81.1,-1.0,2017-03-01,14.0,False
2017,2,2439,81.1,-1.0,2017-04-01,11.0,False
2017,2,2439,81.1,-1.0,2017-05-01,9.0,False
2017,2,2439,81.1,-1.0,2017-06-01,7.0,False
2017,2,2439,81.1,-1.0,2017-07-01,7.0,False
2017,2,2439,81.1,-1.0,2017-08-01,10.0,False
2017,2,2439,81.1,-1.0,2017-09-01,14.0,False
2017,2,2439,81.1,-1.0,2017-10-01,19.0,False
2017,2,2439,81.1,-1.0,2017-11-01,16.0,False
2017,2,2439,81.1,-1.0,2017-12-01,23.0,False
2017,2,2439,60.1,-1.0,2017-01-01,18.0,False
2017,2,2439,60.1,-1.0,2017-02-01,19.0,False
2017,2,2439,60.1,-1.0,2017-03-01,14.0,False
2017,2,2439,60.1,-1.0,2017-04-01,11.0,False
2017,2,2439,60.1,-1.0,2017-05-01,9.0,False
2017,2,2439,60.1,-1.0,2017-06-01,7.0,False
2017,2,2439,60.1,-1.0,2017-07-01,7.0,False
2017,2,2439,60.1,-1.0,2017-08-01,10.0,False
2017,2,2439,60.1,-1.0,2017-09-01,14.0,False
2017,2,2439,60.1,-1.0,2017-10-01,19.0,False
2017,2,2439,60.1,-1.0,2017-11-01,16.0,False
2017,2,2439,60.1,-1.0,2017-12-01,23.0,False
2017,2,2439,66.9,-1.0,2017-01-01,18.0,False
2017,2,2439,66.9,-1.0,2017-02-01,19.0,False
2017,2,2439,66.9,-1.0,2017-03-01,14.0,False
2017,2,2439,66.9,-1.0,2017-04-01,11.0,False
2017,2,2439,66.9,-1.0,2017-05-01,9.0,False
2017,2,2439,66.9,-1.0,2017-06-01,7.0,False
2017,2,2439,66.9,-1.0,2017-07-01,7.0,False
2017,2,2439,66.9,-1.0,2017-08-01,10.0,False
2017,2,2439,66.9,-1.0,2017-09-01,14.0,False
2017,2,2439,66.9,-1.0,2017-10-01,19.0,False
2017,2,2439,66.9,-1.0,2017-11-01,16.0,False
2017,2,2439,66.9,-1.0,2017-12-01,23.0,False
2017,2,2439,51.0,-1.0,2017-01-01,18.0,False
2017,2,2439,51.0,-1.0,2017-02-01,19.0,False
2017,2,2439,51.0,-1.0,2017-03-01,14.0,False
2017,2,2439,51.0,-1.0,2017-04-01,11.0,False
2017,2,2439,51.0,-1.0,2017-05-01,9.0,False
2017,2,2439,51.0,-1.0,2017-06-01,7.0,False
2017,2,2439,51.0,-1.0,2017-07-01,7.0,False
2017,2,2439,51.0,-1.0,2017-08-01,10.0,False
2017,2,2439,51.0,-1.0,2017-09-01,14.0,False
2017,2,2439,51.0,-1.0,2017-10-01,19.0,False
2017,2,2439,51.0,-1.0,2017-11-01,16.0,False
2017,2,2439,51.0,-1.0,2017-12-01,23.0,False
2017,2,2439,46.6,-1.0,2017-01-01,18.0,False
2017,2,2439,46.6,-1.0,2017-02-01,19.0,False
2017,2,2439,46.6,-1.0,2017-03-01,14.0,False
2017,2,2439,46.6,-1.0,2017-04-01,11.0,False
2017,2,2439,46.6,-1.0,2017-05-01,9.0,False
2017,2,2439,46.6,-1.0,2017-06-01,7.0,False
2017,2,2439,46.6,-1.0,2017-07-01,7.0,False
2017,2,2439,46.6,-1.0,2017-08-01,10.0,False
2017,2,2439,46.6,-1.0,2017-09-01,14.0,False
2017,2,2439,46.6,-1.0,2017-10-01,19.0,False
2017,2,2439,46.6,-1.0,2017-11-01,16.0,False
2017,2,2439,46.6,-1.0,2017-12-01,23.0,False
2017,2,2439,47.1,-1.0,2017-01-01,18.0,False
2017,2,2439,47.1,-1.0,2017-02-01,19.0,False
2017,2,2439,47.1,-1.0,2017-03-01,14.0,False
2017,2,2439,47.1,-1.0,2017-04-01,11.0,False
2017,2,2439,47.1,-1.0,2017-05-01,9.0,False
2017,2,2439,47.1,-1.0,2017-06-01,7.0,False
2017,2,2439,47.1,-1.0,2017-07-01,7.0,False
2017,2,2439,47.1,-1.0,2017-08-01,10.0,False
2017,2,2439,47.1,-1.0,2017-09-01,14.0,False
2017,2,2439,47.1,-1.0,2017-10-01,19.0,False
2017,2,2439,47.1,-1.0,2017-11-01,16.0,False
2017,2,2439,47.1,-1.0,2017-12-01,23.0,False
2017,3,2533,0.0,-1.0,2017-01-01,18.0,False
2017,3,2533,0.0,-1.0,2017-02-01,19.0,False
2017,3,2533,0.0,-1.0,2017-03-01,14.0,False
2017,3,2533,0.0,-1.0,2017-04-01,11.0,False
2017,3,2533,0.0,-1.0,2017-05-01,9.0,False
2017,3,2533,0.0,-1.0,2017-06-01,7.0,False
2017,3,2533,0.0,-1.0,2017-07-01,7.0,False
2017,3,2533,0.0,-1.0,2017-08-01,10.0,False
2017,3,2533,0.0,-1.0,2017-09-01,14.0,False
2017,3,2533,0.0,-1.0,2017-10-01,19.0,False
2017,3,2533,0.0,-1.0,2017-11-01,16.0,False
2017,3,2533,0.0,-1.0,2017-12-01,23.0,False
2017,3,2533,30.6,-1.0,2017-01-01,18.0,False
2017,3,2533,30.6,-1.0,2017-02-01,19.0,False
2017,3,2533,30.6,-1.0,2017-03-01,14.0,False
2017,3,2533,30.6,-1.0,2017-04-01,11.0,False
2017,3,2533,30.6,-1.0,2017-05-01,9.0,False
2017,3,2533,30.6,-1.0,2017-06-01,7.0,False
2017,3,2533,30.6,-1.0,2017-07-01,7.0,False
2017,3,2533,30.6,-1.0,2017-08-01,10.0,False
2017,3,2533,30.6,-1.0,2017-09-01,14.0,False
2017,3,2533,30.6,-1.0,2017-10-01,19.0,False
2017,3,2533,30.6,-1.0,2017-11-01,16.0,False
2017,3,2533,30.6,-1.0,2017-12-01,23.0,False
2017,3,2533,100.1,-1.0,2017-01-01,18.0,False
2017,3,2533,100.1,-1.0,2017-02-01,19.0,False
2017,3,2533,100.1,-1.0,2017-03-01,14.0,False
2017,3,2533,100.1,-1.0,2017-04-01,11.0,False
2017,3,2533,100.1,-1.0,2017-05-01,9.0,False
2017,3,2533,100.1,-1.0,2017-06-01,7.0,False
2017,3,2533,100.1,-1.0,2017-07-01,7.0,False
2017,3,2533,100.1,-1.0,2017-08-01,10.0,False
2017,3,2533,100.1,-1.0,2017-09-01,14.0,False
2017,3,2533,100.1,-1.0,2017-10-01,19.0,False
2017,3,2533,100.1,-1.0,2017-11-01,16.0,False
2017,3,2533,100.1,-1.0,2017-12-01,23.0,False
2017,3,2533,122.4,-1.0,2017-01-01,18.0,False
2017,3,2533,122.4,-1.0,2017-02-01,19.0,False
2017,3,2533,122.4,-1.0,2017-03-01,14.0,False
2017,3,2533,122.4,-1.0,2017-04-01,11.0,False
2017,3,2533,122.4,-1.0,2017-05-01,9.0,False
2017,3,2533,122.4,-1.0,2017-06-01,7.0,False
2017,3,2533,122.4,-1.0,2017-07-01,7.0,False
2017,3,2533,122.4,-1.0,2017-08-01,10.0,False
2017,3,2533,122.4,-1.0,2017-09-01,14.0,False
2017,3,2533,122.4,-1.0,2017-10-01,19.0,False
2017,3,2533,122.4,-1.0,2017-11-01,16.0,False
2017,3,2533,122.4,-1.0,2017-12-01,23.0,False
2017,3,2533,161.81,-1.0,2017-01-01,18.0,False
2017,3,2533,161.81,-1.0,2017-02-01,19.0,False
2017,3,2533,161.81,-1.0,2017-03-01,14.0,False
2017,3,2533,161.81,-1.0,2017-04-01,11.0,False
2017,3,2533,161.81,-1.0,2017-05-01,9.0,False
2017,3,2533,161.81,-1.0,2017-06-01,7.0,False
2017,3,2533,161.81,-1.0,2017-07-01,7.0,False
2017,3,2533,161.81,-1.0,2017-08-01,10.0,False
2017,3,2533,161.81,-1.0,2017-09-01,14.0,False
2017,3,2533,161.81,-1.0,2017-10-01,19.0,False
2017,3,2533,161.81,-1.0,2017-11-01,16.0,False
2017,3,2533,161.81,-1.0,2017-12-01,23.0,False
2017,3,2533,151.89999999999998,-1.0,2017-01-01,18.0,False
2017,3,2533,151.89999999999998,-1.0,2017-02-01,19.0,False
2017,3,2533,151.89999999999998,-1.0,2017-03-01,14.0,False
2017,3,2533,151.89999999999998,-1.0,2017-04-01,11.0,False
2017,3,2533,151.89999999999998,-1.0,2017-05-01,9.0,False
2017,3,2533,151.89999999999998,-1.0,2017-06-01,7.0,False
2017,3,2533,151.89999999999998,-1.0,2017-07-01,7.0,False
2017,3,2533,151.89999999999998,-1.0,2017-08-01,10.0,False
2017,3,2533,151.89999999999998,-1.0,2017-09-01,14.0,False
2017,3,2533,151.89999999999998,-1.0,2017-10-01,19.0,False
2017,3,2533,151.89999999999998,-1.0,2017-11-01,16.0,False
2017,3,2533,151.89999999999998,-1.0,2017-12-01,23.0,False
2017,3,2533,81.1,-1.0,2017-01-01,18.0,False
2017,3,2533,81.1,-1.0,2017-02-01,19.0,False
2017,3,2533,81.1,-1.0,2017-03-01,14.0,False
2017,3,2533,81.1,-1.0,2017-04-01,11.0,False
2017,3,2533,81.1,-1.0,2017-05-01,9.0,False
2017,3,2533,81.1,-1.0,2017-06-01,7.0,False
2017,3,2533,81.1,-1.0,2017-07-01,7.0,False
2017,3,2533,81.1,-1.0,2017-08-01,10.0,False
2017,3,2533,81.1,-1.0,2017-09-01,14.0,False
2017,3,2533,81.1,-1.0,2017-10-01,19.0,False
2017,3,2533,81.1,-1.0,2017-11-01,16.0,False
2017,3,2533,81.1,-1.0,2017-12-01,23.0,False
2017,3,2533,60.1,-1.0,2017-01-01,18.0,False
2017,3,2533,60.1,-1.0,2017-02-01,19.0,False
2017,3,2533,60.1,-1.0,2017-03-01,14.0,False
2017,3,2533,60.1,-1.0,2017-04-01,11.0,False
2017,3,2533,60.1,-1.0,2017-05-01,9.0,False
2017,3,2533,60.1,-1.0,2017-06-01,7.0,False
2017,3,2533,60.1,-1.0,2017-07-01,7.0,False
2017,3,2533,60.1,-1.0,2017-08-01,10.0,False
2017,3,2533,60.1,-1.0,2017-09-01,14.0,False
2017,3,2533,60.1,-1.0,2017-10-01,19.0,False
2017,3,2533,60.1,-1.0,2017-11-01,16.0,False
2017,3,2533,60.1,-1.0,2017-12-01,23.0,False
2017,3,2533,66.9,-1.0,2017-01-01,18.0,False
2017,3,2533,66.9,-1.0,2017-02-01,19.0,False
2017,3,2533,66.9,-1.0,2017-03-01,14.0,False
2017,3,2533,66.9,-1.0,2017-04-01,11.0,False
2017,3,2533,66.9,-1.0,2017-05-01,9.0,False
2017,3,2533,66.9,-1.0,2017-06-01,7.0,False
2017,3,2533,66.9,-1.0,2017-07-01,7.0,False
2017,3,2533,66.9,-1.0,2017-08-01,10.0,False
2017,3,2533,66.9,-1.0,2017-09-01,14.0,False
2017,3,2533,66.9,-1.0,2017-10-01,19.0,False
2017,3,2533,66.9,-1.0,2017-11-01,16.0,False
2017,3,2533,66.9,-1.0,2017-12-01,23.0,False
2017,3,2533,51.0,-1.0,2017-01-01,18.0,False
2017,3,2533,51.0,-1.0,2017-02-01,19.0,False
2017,3,2533,51.0,-1.0,2017-03-01,14.0,False
2017,3,2533,51.0,-1.0,2017-04-01,11.0,False
2017,3,2533,51.0,-1.0,2017-05-01,9.0,False
2017,3,2533,51.0,-1.0,2017-06-01,7.0,False
2017,3,2533,51.0,-1.0,2017-07-01,7.0,False
2017,3,2533,51.0,-1.0,2017-08-01,10.0,False
2017,3,2533,51.0,-1.0,2017-09-01,14.0,False
